a,kn,kd,w,cmax,c,l,h,U
2050.9776307019238,1,4,40,7200,1200.0000000000002,29.999999999999996,30.000000000000004,6000.000000000001
2779.901244691846,1,4,40,7200,600.0000000000002,44.99999999999999,15.000000000000007,7800.0
309.8386676965933,2,4,40,7200,1800.0,14.999999999999996,45.0,3000.0
438.1780460041329,2,4,40,7200,1199.9999999999998,30.000000000000004,29.999999999999996,3600.0
104.95944913415629,3,4,40,7200,1800.0,15.0,45.0,2600.0
124.81852369710484,3,4,40,7200,1200.0000000000007,29.999999999999982,30.000000000000018,2800.0
138.13440341927208,3,4,40,7200,600.0000000000002,44.99999999999999,15.000000000000007,3000.0
357.77087639996637,1,2,40,9600,1600.0,20.0,40.0,3200.0
884.1675596736932,1,3,40,9600,1599.9999999999998,20.000000000000007,39.99999999999999,4000.000000000001
162.86505699569443,2,3,40,9600,1600.0,20.0,40.0,2800.0
205.19711360120368,2,3,40,9600,800.0000000000002,39.99999999999999,20.000000000000007,3200.0
1513.1865744050813,1,4,40,9600,1600.0,19.999999999999996,40.0,4800.0
2544.866332054562,1,4,40,9600,800.0000000000002,39.99999999999999,20.000000000000007,7199.999999999999
357.77087639996637,2,4,40,9600,1600.0,20.0,40.0,3200.0
112.78626810032684,3,4,40,9600,1600.0,20.0,40.0,2666.666666666667
284.60498941515414,1,2,45,2700,2250.0,10.0,50.0,3150.0
348.56850115866746,1,2,45,2700,2025.0,14.999999999999996,45.0,3374.9999999999995
402.49223594996215,1,2,45,2700,1800.0,20.0,40.0,3600.0
450.0,1,2,45,2700,1575.0,24.999999999999996,35.0,3825.0
492.95030175464956,1,2,45,2700,1349.9999999999998,30.000000000000004,29.999999999999996,4050.0
532.4471804789655,1,2,45,2700,1124.9999999999998,35.00000000000001,24.999999999999993,4275.000000000001
569.2099788303083,1,2,45,2700,900.0,40.0,20.0,4500.0
603.7383539249432,1,2,45,2700,675.0,45.0,15.0,4725.0
636.3961030678928,1,2,45,2700,450.0,50.0,10.0,4950.0
626.6144925377254,1,3,45,2700,2250.0,10.000000000000002,50.0,3600.0000000000005
821.0972694024093,1,3,45,2700,2025.0,15.000000000000004,45.0,4050.000000000001
994.6885046329048,1,3,45,2700,1799.9999999999998,20.000000000000007,39.99999999999999,4500.000000000001
1154.2337640067708,1,3,45,2700,1575.0,25.0,35.0,4950.000000000001
1303.4106692176006,1,3,45,2700,1350.0000000000002,29.999999999999993,30.000000000000007,5400.000000000001
1444.4830987628577,1,3,45,2700,1125.0000000000007,34.999999999999986,25.000000000000014,5850.000000000002
1578.9695786349482,1,3,45,2700,900.0,40.0,20.0,6300.000000000002
1707.9511472360427,1,3,45,2700,675.0000000000007,44.999999999999986,15.000000000000014,6750.000000000002
1832.2318912015626,1,3,45,2700,450.0000000000006,49.999999999999986,10.000000000000014,7200.000000000002
145.42434157715218,2,3,45,2700,2250.0,10.000000000000002,50.0,2925.0
166.46931501730677,2,3,45,2700,2025.0,15.000000000000002,45.0,3037.5
183.22318912015623,2,3,45,2700,1800.0,20.0,40.0,3150.0
197.3711973293685,2,3,45,2700,1575.0000000000007,24.99999999999999,35.000000000000014,3262.5
209.7381941518855,2,3,45,2700,1350.0000000000005,29.99999999999999,30.00000000000001,3375.0
220.79697593772985,2,3,45,2700,1125.0,35.0,25.0,3487.5
230.84675280135414,2,3,45,2700,900.0000000000003,39.99999999999999,20.000000000000007,3600.0
240.09029805307924,2,3,45,2700,675.0000000000023,44.99999999999995,15.00000000000005,3712.4999999999995
248.67212615822612,2,3,45,2700,450.0000000000006,49.999999999999986,10.000000000000014,3824.9999999999995
1012.2143853426282,1,4,45,2700,2250.0,9.999999999999998,50.0,4050.0
1371.9584200174597,1,4,45,2700,2025.0,14.999999999999998,45.0,4725.0
1702.3348962057164,1,4,45,2700,1800.0,19.999999999999996,40.0,5400.0
2012.4611797498108,1,4,45,2700,1575.0,24.999999999999996,35.0,6075.0
2307.3498345396642,1,4,45,2700,1350.0000000000002,29.999999999999996,30.000000000000004,6750.000000000001
2590.1417864732744,1,4,45,2700,1125.0000000000002,34.99999999999999,25.000000000000007,7425.0
2862.9746235613825,1,4,45,2700,900.0000000000003,39.99999999999999,20.000000000000007,8099.999999999999
3127.3889002783267,1,4,45,2700,675.0000000000003,44.99999999999999,15.000000000000007,8775.0
3384.5427837777543,1,4,45,2700,450.00000000000034,49.99999999999999,10.000000000000007,9450.0
284.60498941515414,2,4,45,2700,2250.0,10.0,50.0,3150.0
348.56850115866746,2,4,45,2700,2025.0,14.999999999999996,45.0,3374.9999999999995
402.49223594996215,2,4,45,2700,1800.0,20.0,40.0,3600.0
450.0,2,4,45,2700,1575.0,24.999999999999996,35.0,3825.0
492.95030175464956,2,4,45,2700,1349.9999999999998,30.000000000000004,29.999999999999996,4050.0
532.4471804789655,2,4,45,2700,1124.9999999999998,35.00000000000001,24.999999999999993,4275.000000000001
569.2099788303083,2,4,45,2700,900.0,40.0,20.0,4500.0
603.7383539249432,2,4,45,2700,675.0,45.0,15.0,4725.0
636.3961030678928,2,4,45,2700,450.0,50.0,10.0,4950.0
106.69676460233536,3,4,45,2700,2250.0,10.0,50.0,2850.0
118.07938027592583,3,4,45,2700,2025.0,15.0,45.0,2925.0
126.8845516128677,3,4,45,2700,1800.0,20.0,40.0,3000.0
134.16407864998737,3,4,45,2700,1575.0,25.000000000000004,35.0,3075.0
140.42083915924295,3,4,45,2700,1350.000000000001,29.999999999999982,30.000000000000018,3150.0
145.93795674586727,3,4,45,2700,1124.9999999999986,35.00000000000003,24.99999999999997,3225.0000000000005
150.89201156195224,3,4,45,2700,900.0000000000007,39.999999999999986,20.000000000000014,3300.0
155.40120384668108,3,4,45,2700,675.0000000000003,44.99999999999999,15.000000000000007,3375.0
159.54887690834965,3,4,45,2700,450.00000000000034,49.99999999999999,10.000000000000007,3450.0
284.60498941515414,1,2,45,5400,2250.0,10.0,50.0,3150.0
402.49223594996215,1,2,45,5400,1800.0,20.0,40.0,3600.0
492.95030175464956,1,2,45,5400,1349.9999999999998,30.000000000000004,29.999999999999996,4050.0
569.2099788303083,1,2,45,5400,900.0,40.0,20.0,4500.0
626.6144925377254,1,3,45,5400,2250.0,10.000000000000002,50.0,3600.0000000000005
994.6885046329048,1,3,45,5400,1799.9999999999998,20.000000000000007,39.99999999999999,4500.000000000001
1303.4106692176006,1,3,45,5400,1350.0000000000002,29.999999999999993,30.000000000000007,5400.000000000001
1578.9695786349482,1,3,45,5400,900.0,40.0,20.0,6300.000000000002
1832.2318912015626,1,3,45,5400,450.0000000000006,49.999999999999986,10.000000000000014,7200.000000000002
145.42434157715218,2,3,45,5400,2250.0,10.000000000000002,50.0,2925.0
183.22318912015623,2,3,45,5400,1800.0,20.0,40.0,3150.0
209.7381941518855,2,3,45,5400,1350.0000000000005,29.99999999999999,30.00000000000001,3375.0
230.84675280135414,2,3,45,5400,900.0000000000003,39.99999999999999,20.000000000000007,3600.0
248.67212615822612,2,3,45,5400,450.0000000000006,49.999999999999986,10.000000000000014,3824.9999999999995
1012.2143853426282,1,4,45,5400,2250.0,9.999999999999998,50.0,4050.0
1702.3348962057164,1,4,45,5400,1800.0,19.999999999999996,40.0,5400.0
2307.3498345396642,1,4,45,5400,1350.0000000000002,29.999999999999996,30.000000000000004,6750.000000000001
2862.9746235613825,1,4,45,5400,900.0000000000003,39.99999999999999,20.000000000000007,8099.999999999999
3384.5427837777543,1,4,45,5400,450.00000000000034,49.99999999999999,10.000000000000007,9450.0
284.60498941515414,2,4,45,5400,2250.0,10.0,50.0,3150.0
402.49223594996215,2,4,45,5400,1800.0,20.0,40.0,3600.0
492.95030175464956,2,4,45,5400,1349.9999999999998,30.000000000000004,29.999999999999996,4050.0
569.2099788303083,2,4,45,5400,900.0,40.0,20.0,4500.0
106.69676460233536,3,4,45,5400,2250.0,10.0,50.0,2850.0
126.8845516128677,3,4,45,5400,1800.0,20.0,40.0,3000.0
140.42083915924295,3,4,45,5400,1350.000000000001,29.999999999999982,30.000000000000018,3150.0
150.89201156195224,3,4,45,5400,900.0000000000007,39.999999999999986,20.000000000000014,3300.0
159.54887690834965,3,4,45,5400,450.00000000000034,49.99999999999999,10.000000000000007,3450.0
348.56850115866746,1,2,45,8100,2025.0,14.999999999999996,45.0,3374.9999999999995
492.95030175464956,1,2,45,8100,1349.9999999999998,30.000000000000004,29.999999999999996,4050.0
821.0972694024093,1,3,45,8100,2025.0,15.000000000000004,45.0,4050.000000000001
1303.4106692176006,1,3,45,8100,1350.0000000000002,29.999999999999993,30.000000000000007,5400.000000000001
1707.9511472360427,1,3,45,8100,675.0000000000007,44.999999999999986,15.000000000000014,6750.000000000002
166.46931501730677,2,3,45,8100,2025.0,15.000000000000002,45.0,3037.5
209.7381941518855,2,3,45,8100,1350.0000000000005,29.99999999999999,30.00000000000001,3375.0
240.09029805307924,2,3,45,8100,675.0000000000023,44.99999999999995,15.00000000000005,3712.4999999999995
1371.9584200174597,1,4,45,8100,2025.0,14.999999999999998,45.0,4725.0
2307.3498345396642,1,4,45,8100,1350.0000000000002,29.999999999999996,30.000000000000004,6750.000000000001
3127.3889002783267,1,4,45,8100,675.0000000000003,44.99999999999999,15.000000000000007,8775.0
348.56850115866746,2,4,45,8100,2025.0,14.999999999999996,45.0,3374.9999999999995
492.95030175464956,2,4,45,8100,1349.9999999999998,30.000000000000004,29.999999999999996,4050.0
118.07938027592583,3,4,45,8100,2025.0,15.0,45.0,2925.0
140.42083915924295,3,4,45,8100,1350.000000000001,29.999999999999982,30.000000000000018,3150.0
155.40120384668108,3,4,45,8100,675.0000000000003,44.99999999999999,15.000000000000007,3375.0
402.49223594996215,1,2,45,10800,1800.0,20.0,40.0,3600.0
994.6885046329048,1,3,45,10800,1799.9999999999998,20.000000000000007,39.99999999999999,4500.000000000001
183.22318912015623,2,3,45,10800,1800.0,20.0,40.0,3150.0
230.84675280135414,2,3,45,10800,900.0000000000003,39.99999999999999,20.000000000000007,3600.0
1702.3348962057164,1,4,45,10800,1800.0,19.999999999999996,40.0,5400.0
2862.9746235613825,1,4,45,10800,900.0000000000003,39.99999999999999,20.000000000000007,8099.999999999999
402.49223594996215,2,4,45,10800,1800.0,20.0,40.0,3600.0
126.8845516128677,3,4,45,10800,1800.0,20.0,40.0,3000.0
150.89201156195224,3,4,45,10800,900.0000000000007,39.999999999999986,20.000000000000014,3300.0
316.2277660168379,1,2,50,3000,2500.0,10.0,50.0,3500.0
387.2983346207416,1,2,50,3000,2250.0,14.999999999999996,45.0,3749.9999999999995
447.21359549995793,1,2,50,3000,2000.0,20.0,40.0,4000.0
500.0,1,2,50,3000,1750.0,24.999999999999996,35.0,4250.0
547.7225575051662,1,2,50,3000,1499.9999999999998,30.000000000000004,29.999999999999996,4500.0
591.6079783099616,1,2,50,3000,1250.0000000000005,34.99999999999999,25.000000000000007,4750.0
632.4555320336758,1,2,50,3000,1000.0,40.0,20.0,5000.0
670.8203932499368,1,2,50,3000,750.0,45.0,15.0,5250.0
707.1067811865476,1,2,50,3000,500.0,50.0,10.0,5500.0
696.238325041917,1,3,50,3000,2500.0,10.000000000000002,50.0,4000.0000000000005
912.3302993360103,1,3,50,3000,2250.0,14.999999999999998,45.0,4500.0
1105.2094495921165,1,3,50,3000,1999.9999999999995,20.000000000000007,39.99999999999999,5000.000000000001
1282.481960007523,1,3,50,3000,1750.0,24.999999999999996,35.0,5500.0
1448.234076908445,1,3,50,3000,1500.0000000000005,29.999999999999993,30.000000000000007,6000.000000000002
1604.9812208476196,1,3,50,3000,1250.0000000000005,34.99999999999999,25.000000000000007,6500.000000000002
1754.4106429277203,1,3,50,3000,999.9999999999997,40.00000000000001,19.999999999999993,7000.000000000003
1897.7234969289366,1,3,50,3000,750.0,45.0,15.0,7500.000000000003
2035.8132124461806,1,3,50,3000,500.0,50.0,10.0,8000.000000000002
161.5826017523913,2,3,50,3000,2500.0,10.000000000000002,50.0,3250.0
184.9659055747853,2,3,50,3000,2250.0,15.000000000000002,45.0,3375.0
203.58132124461804,2,3,50,3000,2000.0,20.0,40.0,3500.0
219.301330365965,2,3,50,3000,1750.0000000000007,24.99999999999999,35.000000000000014,3625.0
233.04243794653942,2,3,50,3000,1500.0000000000005,29.99999999999999,30.00000000000001,3750.0
245.3299732641443,2,3,50,3000,1250.0,35.0,25.0,3875.0
256.4963920015046,2,3,50,3000,1000.0000000000003,39.99999999999999,20.000000000000007,4000.0
266.76699783675474,2,3,50,3000,750.000000000001,44.99999999999998,15.000000000000021,4125.0
276.302362398029,2,3,50,3000,500.00000000000216,49.99999999999996,10.000000000000043,4249.999999999999
1124.682650380698,1,4,50,3000,2500.0,9.999999999999998,50.0,4500.0
1524.398244463844,1,4,50,3000,2250.0,14.999999999999998,45.0,5250.0
1891.4832180063518,1,4,50,3000,2000.0,19.999999999999996,40.0,6000.0
2236.06797749979,1,4,50,3000,1750.0,24.999999999999996,35.0,6750.0
2563.7220383774047,1,4,50,3000,1500.0000000000002,29.999999999999996,30.000000000000004,7500.000000000001
2877.9353183036383,1,4,50,3000,1250.0000000000005,34.99999999999999,25.000000000000007,8250.0
3181.082915068203,1,4,50,3000,1000.0000000000003,39.99999999999999,20.000000000000007,9000.0
3474.8765558648074,1,4,50,3000,750.0000000000003,44.99999999999999,15.000000000000007,9750.0
3760.6030930863935,1,4,50,3000,500.00000000000034,49.99999999999999,10.000000000000007,10500.0
316.2277660168379,2,4,50,3000,2500.0,10.0,50.0,3500.0
387.2983346207416,2,4,50,3000,2250.0,14.999999999999996,45.0,3749.9999999999995
447.21359549995793,2,4,50,3000,2000.0,20.0,40.0,4000.0
500.0,2,4,50,3000,1750.0,24.999999999999996,35.0,4250.0
547.7225575051662,2,4,50,3000,1499.9999999999998,30.000000000000004,29.999999999999996,4500.0
591.6079783099616,2,4,50,3000,1250.0000000000005,34.99999999999999,25.000000000000007,4750.0
632.4555320336758,2,4,50,3000,1000.0,40.0,20.0,5000.0
670.8203932499368,2,4,50,3000,750.0,45.0,15.0,5250.0
707.1067811865476,2,4,50,3000,500.0,50.0,10.0,5500.0
118.55196066926152,3,4,50,3000,2500.0,10.0,50.0,3166.666666666667
131.19931141769536,3,4,50,3000,2250.0,15.0,45.0,3250.0
140.98283512540854,3,4,50,3000,2000.0,20.0,40.0,3333.333333333333
149.07119849998597,3,4,50,3000,1750.0,25.000000000000004,35.0,3416.6666666666665
156.02315462138105,3,4,50,3000,1500.000000000001,29.999999999999982,30.000000000000018,3500.0
162.15328527318584,3,4,50,3000,1249.9999999999986,35.00000000000003,24.99999999999997,3583.333333333334
167.6577906243914,3,4,50,3000,999.9999999999997,40.00000000000001,19.999999999999993,3666.666666666667
172.6680042740901,3,4,50,3000,750.0000000000003,44.99999999999999,15.000000000000007,3750.0
177.2765298981663,3,4,50,3000,499.9999999999975,50.00000000000005,9.99999999999995,3833.333333333334
387.2983346207416,1,2,50,4500,2250.0,14.999999999999996,45.0,3749.9999999999995
547.7225575051662,1,2,50,4500,1499.9999999999998,30.000000000000004,29.999999999999996,4500.0
670.8203932499368,1,2,50,4500,750.0,45.0,15.0,5250.0
912.3302993360103,1,3,50,4500,2250.0,14.999999999999998,45.0,4500.0
1448.234076908445,1,3,50,4500,1500.0000000000005,29.999999999999993,30.000000000000007,6000.000000000002
1897.7234969289366,1,3,50,4500,750.0,45.0,15.0,7500.000000000003
184.9659055747853,2,3,50,4500,2250.0,15.000000000000002,45.0,3375.0
233.04243794653942,2,3,50,4500,1500.0000000000005,29.99999999999999,30.00000000000001,3750.0
266.76699783675474,2,3,50,4500,750.000000000001,44.99999999999998,15.000000000000021,4125.0
1524.398244463844,1,4,50,4500,2250.0,14.999999999999998,45.0,5250.0
2563.7220383774047,1,4,50,4500,1500.0000000000002,29.999999999999996,30.000000000000004,7500.000000000001
3474.8765558648074,1,4,50,4500,750.0000000000003,44.99999999999999,15.000000000000007,9750.0
387.2983346207416,2,4,50,4500,2250.0,14.999999999999996,45.0,3749.9999999999995
547.7225575051662,2,4,50,4500,1499.9999999999998,30.000000000000004,29.999999999999996,4500.0
670.8203932499368,2,4,50,4500,750.0,45.0,15.0,5250.0
131.19931141769536,3,4,50,4500,2250.0,15.0,45.0,3250.0
156.02315462138105,3,4,50,4500,1500.000000000001,29.999999999999982,30.000000000000018,3500.0
172.6680042740901,3,4,50,4500,750.0000000000003,44.99999999999999,15.000000000000007,3750.0
316.2277660168379,1,2,50,6000,2500.0,10.0,50.0,3500.0
447.21359549995793,1,2,50,6000,2000.0,20.0,40.0,4000.0
547.7225575051662,1,2,50,6000,1499.9999999999998,30.000000000000004,29.999999999999996,4500.0
632.4555320336758,1,2,50,6000,1000.0,40.0,20.0,5000.0
696.238325041917,1,3,50,6000,2500.0,10.000000000000002,50.0,4000.0000000000005
1105.2094495921165,1,3,50,6000,1999.9999999999995,20.000000000000007,39.99999999999999,5000.000000000001
1448.234076908445,1,3,50,6000,1500.0000000000005,29.999999999999993,30.000000000000007,6000.000000000002
1754.4106429277203,1,3,50,6000,999.9999999999997,40.00000000000001,19.999999999999993,7000.000000000003
161.5826017523913,2,3,50,6000,2500.0,10.000000000000002,50.0,3250.0
203.58132124461804,2,3,50,6000,2000.0,20.0,40.0,3500.0
233.04243794653942,2,3,50,6000,1500.0000000000005,29.99999999999999,30.00000000000001,3750.0
256.4963920015046,2,3,50,6000,1000.0000000000003,39.99999999999999,20.000000000000007,4000.0
276.302362398029,2,3,50,6000,500.00000000000216,49.99999999999996,10.000000000000043,4249.999999999999
1124.682650380698,1,4,50,6000,2500.0,9.999999999999998,50.0,4500.0
1891.4832180063518,1,4,50,6000,2000.0,19.999999999999996,40.0,6000.0
2563.7220383774047,1,4,50,6000,1500.0000000000002,29.999999999999996,30.000000000000004,7500.000000000001
3181.082915068203,1,4,50,6000,1000.0000000000003,39.99999999999999,20.000000000000007,9000.0
3760.6030930863935,1,4,50,6000,500.00000000000034,49.99999999999999,10.000000000000007,10500.0
316.2277660168379,2,4,50,6000,2500.0,10.0,50.0,3500.0
447.21359549995793,2,4,50,6000,2000.0,20.0,40.0,4000.0
547.7225575051662,2,4,50,6000,1499.9999999999998,30.000000000000004,29.999999999999996,4500.0
632.4555320336758,2,4,50,6000,1000.0,40.0,20.0,5000.0
118.55196066926152,3,4,50,6000,2500.0,10.0,50.0,3166.666666666667
140.98283512540854,3,4,50,6000,2000.0,20.0,40.0,3333.333333333333
156.02315462138105,3,4,50,6000,1500.000000000001,29.999999999999982,30.000000000000018,3500.0
167.6577906243914,3,4,50,6000,999.9999999999997,40.00000000000001,19.999999999999993,3666.666666666667
387.2983346207416,1,2,50,9000,2250.0,14.999999999999996,45.0,3749.9999999999995
547.7225575051662,1,2,50,9000,1499.9999999999998,30.000000000000004,29.999999999999996,4500.0
912.3302993360103,1,3,50,9000,2250.0,14.999999999999998,45.0,4500.0
1448.234076908445,1,3,50,9000,1500.0000000000005,29.999999999999993,30.000000000000007,6000.000000000002
184.9659055747853,2,3,50,9000,2250.0,15.000000000000002,45.0,3375.0
233.04243794653942,2,3,50,9000,1500.0000000000005,29.99999999999999,30.00000000000001,3750.0
266.76699783675474,2,3,50,9000,750.000000000001,44.99999999999998,15.000000000000021,4125.0
1524.398244463844,1,4,50,9000,2250.0,14.999999999999998,45.0,5250.0
2563.7220383774047,1,4,50,9000,1500.0000000000002,29.999999999999996,30.000000000000004,7500.000000000001
3474.8765558648074,1,4,50,9000,750.0000000000003,44.99999999999999,15.000000000000007,9750.0
387.2983346207416,2,4,50,9000,2250.0,14.999999999999996,45.0,3749.9999999999995
547.7225575051662,2,4,50,9000,1499.9999999999998,30.000000000000004,29.999999999999996,4500.0
131.19931141769536,3,4,50,9000,2250.0,15.0,45.0,3250.0
156.02315462138105,3,4,50,9000,1500.000000000001,29.999999999999982,30.000000000000018,3500.0
172.6680042740901,3,4,50,9000,750.0000000000003,44.99999999999999,15.000000000000007,3750.0
447.21359549995793,1,2,50,12000,2000.0,20.0,40.0,4000.0
1105.2094495921165,1,3,50,12000,1999.9999999999995,20.000000000000007,39.99999999999999,5000.000000000001
203.58132124461804,2,3,50,12000,2000.0,20.0,40.0,3500.0
256.4963920015046,2,3,50,12000,1000.0000000000003,39.99999999999999,20.000000000000007,4000.0
1891.4832180063518,1,4,50,12000,2000.0,19.999999999999996,40.0,6000.0
3181.082915068203,1,4,50,12000,1000.0000000000003,39.99999999999999,20.000000000000007,9000.0
447.21359549995793,2,4,50,12000,2000.0,20.0,40.0,4000.0
140.98283512540854,3,4,50,12000,2000.0,20.0,40.0,3333.333333333333
347.85054261852173,1,2,55,3300,2750.0,10.0,50.0,3850.0
426.0281680828158,1,2,55,3300,2475.0,14.999999999999996,45.0,4125.0
491.93495504995377,1,2,55,3300,2200.0,20.0,40.0,4400.0
550.0,1,2,55,3300,1925.0,24.999999999999996,35.0,4675.0
602.4948132556827,1,2,55,3300,1649.9999999999998,30.000000000000004,29.999999999999996,4950.0
650.7687761409578,1,2,55,3300,1374.9999999999995,35.00000000000001,24.999999999999993,5225.0
695.7010852370435,1,2,55,3300,1100.0,40.0,20.0,5500.0
737.9024325749306,1,2,55,3300,825.0,45.0,15.0,5775.0
777.8174593052023,1,2,55,3300,550.0,50.0,10.0,6050.0
765.8621575461087,1,3,55,3300,2750.0,10.000000000000002,50.0,4400.0
1003.5633292696114,1,3,55,3300,2475.0,14.999999999999998,45.0,4950.0
1215.7303945513281,1,3,55,3300,2199.9999999999995,20.000000000000007,39.99999999999999,5500.000000000002
1410.7301560082753,1,3,55,3300,1925.0,24.999999999999996,35.0,6050.0
1593.0574845992896,1,3,55,3300,1650.0,30.0,30.0,6600.000000000001
1765.4793429323815,1,3,55,3300,1375.0000000000007,34.999999999999986,25.000000000000014,7150.000000000001
1929.8517072204925,1,3,55,3300,1100.0,40.0,20.0,7700.000000000003
2087.49584662183,1,3,55,3300,825.0000000000008,44.999999999999986,15.000000000000014,8250.000000000002
2239.3945336907987,1,3,55,3300,550.0,50.0,10.0,8800.000000000002
177.74086192763042,2,3,55,3300,2750.0,9.999999999999998,50.0,3575.0
203.46249613226382,2,3,55,3300,2475.0,15.000000000000002,45.0,3712.5
223.93945336907984,2,3,55,3300,2200.0,20.0,40.0,3850.0
241.2314634025615,2,3,55,3300,1925.0,25.0,35.0,3987.5000000000005
256.3466817411934,2,3,55,3300,1650.0000000000007,29.99999999999999,30.00000000000001,4125.0
269.8629705905587,2,3,55,3300,1375.0,35.0,25.0,4262.5
282.1460312016551,2,3,55,3300,1099.9999999999993,40.000000000000014,19.999999999999986,4400.000000000001
293.4436976204302,2,3,55,3300,825.0000000000011,44.99999999999998,15.000000000000021,4537.5
303.9325986378319,2,3,55,3300,550.0000000000008,49.999999999999986,10.000000000000014,4675.0
1237.150915418768,1,4,55,3300,2750.0,9.999999999999998,50.0,4950.0
1676.8380689102287,1,4,55,3300,2475.0,14.999999999999998,45.0,5775.0
2080.631539806987,1,4,55,3300,2200.0,19.999999999999996,40.0,6600.0
2459.6747752497686,1,4,55,3300,1925.0,24.999999999999996,35.0,7425.0
2820.094242215145,1,4,55,3300,1650.0000000000002,29.999999999999996,30.000000000000004,8250.000000000002
3165.7288501340017,1,4,55,3300,1375.0000000000005,34.99999999999999,25.000000000000007,9075.0
3499.191206575023,1,4,55,3300,1100.0000000000005,39.99999999999999,20.000000000000007,9899.999999999998
3822.364211451288,1,4,55,3300,825.0000000000003,44.99999999999999,15.000000000000007,10725.0
4136.663402395033,1,4,55,3300,550.0000000000008,49.999999999999986,10.000000000000014,11550.0
347.85054261852173,2,4,55,3300,2750.0,10.0,50.0,3850.0
426.0281680828158,2,4,55,3300,2475.0,14.999999999999996,45.0,4125.0
491.93495504995377,2,4,55,3300,2200.0,20.0,40.0,4400.0
550.0,2,4,55,3300,1925.0,24.999999999999996,35.0,4675.0
602.4948132556827,2,4,55,3300,1649.9999999999998,30.000000000000004,29.999999999999996,4950.0
650.7687761409578,2,4,55,3300,1374.9999999999995,35.00000000000001,24.999999999999993,5225.0
695.7010852370435,2,4,55,3300,1100.0,40.0,20.0,5500.0
737.9024325749306,2,4,55,3300,825.0,45.0,15.0,5775.0
777.8174593052023,2,4,55,3300,550.0,50.0,10.0,6050.0
130.4071567361877,3,4,55,3300,2749.9999999999995,10.000000000000009,49.99999999999999,3483.3333333333335
144.3192425594649,3,4,55,3300,2475.0,15.0,45.0,3575.0
155.0811186379494,3,4,55,3300,2200.0,20.0,40.0,3666.666666666667
163.97831834998456,3,4,55,3300,1925.0000000000007,24.99999999999999,35.000000000000014,3758.333333333333
171.62547008351916,3,4,55,3300,1650.000000000001,29.999999999999982,30.000000000000018,3850.0
178.36861380050442,3,4,55,3300,1374.9999999999984,35.00000000000003,24.99999999999997,3941.666666666667
184.42356968683055,3,4,55,3300,1099.9999999999995,40.00000000000001,19.999999999999993,4033.333333333334
189.9348047014991,3,4,55,3300,825.0000000000019,44.999999999999964,15.000000000000036,4125.0
195.00418288798292,3,4,55,3300,549.9999999999989,50.00000000000002,9.999999999999979,4216.666666666666
347.85054261852173,1,2,55,6600,2750.0,10.0,50.0,3850.0
491.93495504995377,1,2,55,6600,2200.0,20.0,40.0,4400.0
602.4948132556827,1,2,55,6600,1649.9999999999998,30.000000000000004,29.999999999999996,4950.0
695.7010852370435,1,2,55,6600,1100.0,40.0,20.0,5500.0
765.8621575461087,1,3,55,6600,2750.0,10.000000000000002,50.0,4400.0
1215.7303945513281,1,3,55,6600,2199.9999999999995,20.000000000000007,39.99999999999999,5500.000000000002
1593.0574845992896,1,3,55,6600,1650.0,30.0,30.0,6600.000000000001
1929.8517072204925,1,3,55,6600,1100.0,40.0,20.0,7700.000000000003
177.74086192763042,2,3,55,6600,2750.0,9.999999999999998,50.0,3575.0
223.93945336907984,2,3,55,6600,2200.0,20.0,40.0,3850.0
256.3466817411934,2,3,55,6600,1650.0000000000007,29.99999999999999,30.00000000000001,4125.0
282.1460312016551,2,3,55,6600,1099.9999999999993,40.000000000000014,19.999999999999986,4400.000000000001
303.9325986378319,2,3,55,6600,550.0000000000008,49.999999999999986,10.000000000000014,4675.0
1237.150915418768,1,4,55,6600,2750.0,9.999999999999998,50.0,4950.0
2080.631539806987,1,4,55,6600,2200.0,19.999999999999996,40.0,6600.0
2820.094242215145,1,4,55,6600,1650.0000000000002,29.999999999999996,30.000000000000004,8250.000000000002
3499.191206575023,1,4,55,6600,1100.0000000000005,39.99999999999999,20.000000000000007,9899.999999999998
4136.663402395033,1,4,55,6600,550.0000000000008,49.999999999999986,10.000000000000014,11550.0
347.85054261852173,2,4,55,6600,2750.0,10.0,50.0,3850.0
491.93495504995377,2,4,55,6600,2200.0,20.0,40.0,4400.0
602.4948132556827,2,4,55,6600,1649.9999999999998,30.000000000000004,29.999999999999996,4950.0
695.7010852370435,2,4,55,6600,1100.0,40.0,20.0,5500.0
130.4071567361877,3,4,55,6600,2749.9999999999995,10.000000000000009,49.99999999999999,3483.3333333333335
155.0811186379494,3,4,55,6600,2200.0,20.0,40.0,3666.666666666667
171.62547008351916,3,4,55,6600,1650.000000000001,29.999999999999982,30.000000000000018,3850.0
184.42356968683055,3,4,55,6600,1099.9999999999995,40.00000000000001,19.999999999999993,4033.333333333334
426.0281680828158,1,2,55,9900,2475.0,14.999999999999996,45.0,4125.0
602.4948132556827,1,2,55,9900,1649.9999999999998,30.000000000000004,29.999999999999996,4950.0
1003.5633292696114,1,3,55,9900,2475.0,14.999999999999998,45.0,4950.0
1593.0574845992896,1,3,55,9900,1650.0,30.0,30.0,6600.000000000001
2087.49584662183,1,3,55,9900,825.0000000000008,44.999999999999986,15.000000000000014,8250.000000000002
203.46249613226382,2,3,55,9900,2475.0,15.000000000000002,45.0,3712.5
